1, 5, 3, 3, 652, analysis, 646, 0, 0, 0
2, 5, 7, 4, 705, analysis, 664, 0, 0, 0
1, 5, 1, 3, 1294, analysis, 1289, 0, 0, 0
2, 5, 1, 2, 1353, analysis, 1312, 0, 0, 0
1, 5, 8, 30, 654, analysis, 649, 0, 0, 0
2, 5, 2, 29, 677, analysis, 644, 0, 0, 0
1, 5, 1, 30, 1297, analysis, 1294, 0, 0, 0
2, 5, 1, 29, 1319, analysis, 1287, 0, 0, 0
1, 5, 1, 29, 658, analysis, 618, 0, 0, 0
2, 5, 1, 30, 758, analysis, 720, 0, 0, 0
1, 5, 1, 29, 1299, analysis, 1262, 0, 0, 0
2, 5, 1, 28, 1406, analysis, 1367, 0, 0, 0
1, 5, 1, 31, 644, analysis, 616, 0, 0, 0
2, 5, 1, 31, 764, analysis, 726, 0, 0, 0
1, 5, 1, 31, 1285, analysis, 1260, 0, 0, 0
2, 5, 1, 30, 1411, analysis, 1373, 0, 0, 0
1, 5, 2, 34, 675, analysis, 641, 0, 0, 0
2, 5, 2, 34, 757, analysis, 713, 0, 0, 0
1, 5, 1, 35, 1317, analysis, 1287, 0, 0, 0
2, 5, 1, 34, 1406, analysis, 1362, 0, 0, 0
1, 5, 1, 29, 686, analysis, 651, 0, 0, 0
2, 5, 5, 26, 763, analysis, 720, 0, 0, 0
1, 5, 1, 26, 1328, analysis, 1295, 0, 0, 0
2, 5, 1, 25, 1415, analysis, 1371, 0, 0, 0
1, 5, 1, 29, 681, analysis, 648, 0, 0, 0
2, 5, 1, 30, 756, analysis, 714, 0, 0, 0
1, 5, 1, 29, 1322, analysis, 1292, 0, 0, 0
2, 5, 1, 28, 1406, analysis, 1363, 0, 0, 0
1, 5, 1, 29, 700, analysis, 649, 0, 0, 0
2, 5, 2, 28, 722, analysis, 673, 0, 0, 0
1, 5, 0, 30, 1342, analysis, 1294, 0, 0, 0
2, 5, 1, 28, 1430, analysis, 1382, 0, 0, 0
1, 5, 1, 32, 682, analysis, 645, 0, 0, 0
2, 5, 2, 31, 769, analysis, 723, 0, 0, 0
1, 5, 1, 32, 1296, analysis, 1262, 0, 0, 0
2, 5, 1, 31, 1413, analysis, 1367, 0, 0, 0
1, 5, 1, 28, 682, analysis, 652, 0, 0, 0
2, 5, 1, 28, 760, analysis, 721, 0, 0, 0
1, 5, 1, 28, 1322, analysis, 1295, 0, 0, 0
2, 5, 1, 27, 1405, analysis, 1365, 0, 0, 0
1, 5, 1, 32, 678, analysis, 645, 0, 0, 0
2, 5, 1, 33, 763, analysis, 721, 0, 0, 0
1, 5, 1, 33, 1323, analysis, 1292, 0, 0, 0
2, 5, 0, 33, 1375, analysis, 1333, 0, 0, 0
1, 5, 2, 31, 686, analysis, 652, 0, 0, 0
2, 5, 1, 32, 761, analysis, 718, 0, 0, 0
1, 5, 1, 33, 1330, analysis, 1299, 0, 0, 0
2, 5, 2, 31, 1400, analysis, 1358, 0, 0, 0
1, 5, 1, 31, 687, analysis, 649, 0, 0, 0
2, 5, 1, 30, 770, analysis, 733, 0, 0, 0
1, 5, 1, 31, 1327, analysis, 1292, 0, 0, 0
2, 5, 1, 30, 1413, analysis, 1377, 0, 0, 0
1, 5, 1, 29, 680, analysis, 646, 0, 0, 0
2, 5, 2, 29, 761, analysis, 719, 0, 0, 0
1, 5, 1, 29, 1300, analysis, 1269, 0, 0, 0
2, 5, 1, 28, 1376, analysis, 1334, 0, 0, 0
1, 5, 2, 39, 682, analysis, 646, 0, 0, 0
2, 5, 1, 39, 769, analysis, 724, 0, 0, 0
1, 5, 1, 40, 1332, analysis, 1298, 0, 0, 0
2, 5, 1, 39, 1413, analysis, 1368, 0, 0, 0
1, 5, 2, 43, 636, analysis, 603, 0, 0, 0
2, 5, 1, 44, 722, analysis, 681, 0, 0, 0
1, 5, 1, 44, 1279, analysis, 1248, 0, 0, 0
2, 5, 1, 43, 1366, analysis, 1325, 0, 0, 0
1, 5, 2, 28, 679, analysis, 647, 0, 0, 0
2, 5, 1, 28, 764, analysis, 722, 0, 0, 0
1, 5, 1, 28, 1322, analysis, 1292, 0, 0, 0
2, 5, 0, 28, 1410, analysis, 1368, 0, 0, 0
1, 5, 1, 28, 673, analysis, 645, 0, 0, 0
2, 5, 2, 28, 758, analysis, 721, 0, 0, 0
1, 5, 1, 28, 1314, analysis, 1288, 0, 0, 0
2, 5, 1, 27, 1403, analysis, 1366, 0, 0, 0
1, 5, 1, 29, 678, analysis, 645, 0, 0, 0
2, 5, 1, 29, 731, analysis, 689, 0, 0, 0
1, 5, 1, 29, 1319, analysis, 1289, 0, 0, 0
2, 5, 1, 28, 1341, analysis, 1300, 0, 0, 0
1, 5, 1, 30, 682, analysis, 650, 0, 0, 0
2, 5, 1, 29, 752, analysis, 711, 0, 0, 0
1, 5, 1, 29, 1328, analysis, 1298, 0, 0, 0
2, 5, 1, 29, 1400, analysis, 1360, 0, 0, 0
1, 5, 1, 30, 684, analysis, 652, 0, 0, 0
2, 5, 1, 30, 761, analysis, 719, 0, 0, 0
1, 5, 1, 31, 1325, analysis, 1296, 0, 0, 0
2, 5, 1, 29, 1417, analysis, 1376, 0, 0, 0
1, 5, 2, 29, 632, analysis, 599, 0, 0, 0
2, 5, 1, 29, 733, analysis, 691, 0, 0, 0
1, 5, 1, 30, 1273, analysis, 1242, 0, 0, 0
2, 5, 1, 29, 1375, analysis, 1334, 0, 0, 0
1, 5, 1, 30, 675, analysis, 642, 0, 0, 0
2, 5, 1, 30, 766, analysis, 724, 0, 0, 0
1, 5, 0, 31, 1317, analysis, 1287, 0, 0, 0
2, 5, 0, 30, 1416, analysis, 1375, 0, 0, 0
1, 5, 1, 36, 686, analysis, 649, 0, 0, 0
2, 5, 1, 37, 769, analysis, 724, 0, 0, 0
1, 5, 1, 37, 1327, analysis, 1293, 0, 0, 0
2, 5, 1, 36, 1413, analysis, 1368, 0, 0, 0
1, 5, 1, 32, 691, analysis, 656, 0, 0, 0
2, 5, 1, 32, 762, analysis, 719, 0, 0, 0
1, 5, 1, 32, 1303, analysis, 1271, 0, 0, 0
2, 5, 1, 31, 1398, analysis, 1330, 0, 0, 0
1, 5, 1, 34, 618, analysis, 613, 0, 0, 0
2, 5, 2, 34, 726, analysis, 694, 0, 0, 0
1, 5, 1, 35, 1224, analysis, 1223, 0, 0, 0
2, 5, 1, 34, 1365, analysis, 1333, 0, 0, 0
1, 5, 1, 33, 684, analysis, 649, 0, 0, 0
2, 5, 0, 34, 764, analysis, 720, 0, 0, 0
1, 5, 0, 34, 1327, analysis, 1295, 0, 0, 0
2, 5, 1, 33, 1411, analysis, 1366, 0, 0, 0
1, 5, 1, 29, 680, analysis, 647, 0, 0, 0
2, 5, 1, 29, 770, analysis, 728, 0, 0, 0
1, 5, 1, 29, 1292, analysis, 1262, 0, 0, 0
2, 5, 1, 28, 1410, analysis, 1368, 0, 0, 0
1, 5, 3, 28, 693, analysis, 660, 0, 0, 0
2, 5, 0, 29, 715, analysis, 673, 0, 0, 0
1, 5, 0, 29, 1340, analysis, 1309, 0, 0, 0
2, 5, 0, 28, 1362, analysis, 1320, 0, 0, 0
1, 5, 1, 44, 690, analysis, 648, 0, 0, 0
2, 5, 1, 43, 712, analysis, 673, 0, 0, 0
1, 5, 2, 42, 1333, analysis, 1294, 0, 0, 0
2, 5, 1, 41, 1360, analysis, 1321, 0, 0, 0
2, 5, 1, 28, 681, analysis, 649, 0, 0, 0
1, 5, 1, 28, 708, analysis, 673, 0, 0, 0
2, 5, 1, 27, 1327, analysis, 1295, 0, 0, 0
1, 5, 1, 28, 1352, analysis, 1320, 0, 0, 0
1, 5, 1, 33, 648, analysis, 644, 0, 0, 0
2, 5, 1, 33, 673, analysis, 668, 0, 0, 0
1, 5, 1, 34, 1293, analysis, 1291, 0, 0, 0
2, 5, 1, 33, 1318, analysis, 1315, 0, 0, 0
2, 5, 1, 39, 649, analysis, 618, 0, 0, 0
1, 5, 1, 39, 711, analysis, 677, 0, 0, 0
2, 5, 1, 38, 1260, analysis, 1229, 0, 0, 0
1, 5, 1, 39, 1319, analysis, 1288, 0, 0, 0
1, 5, 2, 35, 686, analysis, 651, 0, 0, 0
2, 5, 1, 36, 706, analysis, 674, 0, 0, 0
1, 5, 1, 36, 1329, analysis, 1297, 0, 0, 0
2, 5, 1, 35, 1356, analysis, 1325, 0, 0, 0
2, 5, 1, 30, 664, analysis, 646, 0, 0, 0
1, 5, 2, 30, 691, analysis, 668, 0, 0, 0
2, 5, 1, 30, 1312, analysis, 1294, 0, 0, 0
1, 5, 1, 31, 1335, analysis, 1315, 0, 0, 0
1, 5, 1, 34, 621, analysis, 617, 0, 0, 0
2, 5, 1, 35, 671, analysis, 667, 0, 0, 0
1, 5, 1, 35, 1265, analysis, 1264, 0, 0, 0
2, 5, 1, 34, 1292, analysis, 1288, 0, 0, 0
2, 5, 2, 32, 681, analysis, 651, 0, 0, 0
1, 5, 1, 32, 706, analysis, 673, 0, 0, 0
2, 5, 1, 31, 1329, analysis, 1298, 0, 0, 0
1, 5, 1, 32, 1353, analysis, 1323, 0, 0, 0
2, 5, 3, 30, 685, analysis, 650, 0, 0, 0
1, 5, 1, 32, 711, analysis, 674, 0, 0, 0
2, 5, 1, 29, 1307, analysis, 1272, 0, 0, 0
1, 5, 1, 30, 1356, analysis, 1322, 0, 0, 0
1, 5, 1, 39, 683, analysis, 648, 0, 0, 0
2, 5, 1, 40, 705, analysis, 673, 0, 0, 0
1, 5, 0, 41, 1329, analysis, 1298, 0, 0, 0
2, 5, 0, 40, 1329, analysis, 1298, 0, 0, 0
1, 5, 1, 36, 693, analysis, 655, 0, 0, 0
2, 5, 1, 37, 709, analysis, 675, 0, 0, 0
1, 5, 1, 38, 1337, analysis, 1303, 0, 0, 0
2, 5, 1, 37, 1361, analysis, 1328, 0, 0, 0
2, 5, 1, 34, 680, analysis, 648, 0, 0, 0
1, 5, 1, 34, 707, analysis, 673, 0, 0, 0
2, 5, 1, 34, 1326, analysis, 1295, 0, 0, 0
1, 5, 1, 34, 1351, analysis, 1319, 0, 0, 0
2, 5, 1, 34, 681, analysis, 647, 0, 0, 0
1, 5, 1, 33, 710, analysis, 673, 0, 0, 0
1, 5, 1, 34, 1401, analysis, 1367, 0, 0, 0
2, 5, 1, 33, 1429, analysis, 1395, 0, 0, 0
2, 5, 1, 33, 679, analysis, 648, 0, 0, 0
1, 5, 1, 33, 707, analysis, 673, 0, 0, 0
2, 5, 1, 32, 1327, analysis, 1296, 0, 0, 0
1, 5, 1, 33, 1352, analysis, 1321, 0, 0, 0
1, 5, 2, 40, 684, analysis, 646, 0, 0, 0
2, 5, 1, 41, 758, analysis, 713, 0, 0, 0
1, 5, 0, 43, 1325, analysis, 1291, 0, 0, 0
2, 5, 0, 42, 1402, analysis, 1359, 0, 0, 0
1, 5, 1, 29, 685, analysis, 653, 0, 0, 0
2, 5, 1, 29, 755, analysis, 714, 0, 0, 0
1, 5, 1, 29, 1336, analysis, 1307, 0, 0, 0
2, 5, 1, 28, 1376, analysis, 1335, 0, 0, 0
1, 5, 2, 33, 684, analysis, 648, 0, 0, 0
2, 5, 1, 33, 759, analysis, 713, 0, 0, 0
1, 5, 1, 34, 1331, analysis, 1297, 0, 0, 0
2, 5, 1, 33, 1403, analysis, 1358, 0, 0, 0
1, 5, 1, 33, 674, analysis, 645, 0, 0, 0
2, 5, 1, 34, 729, analysis, 684, 0, 0, 0
1, 5, 1, 34, 1317, analysis, 1291, 0, 0, 0
2, 5, 1, 33, 1347, analysis, 1302, 0, 0, 0
1, 5, 1, 33, 682, analysis, 645, 0, 0, 0
2, 5, 1, 34, 762, analysis, 727, 0, 0, 0
1, 5, 1, 34, 1323, analysis, 1288, 0, 0, 0
2, 5, 1, 33, 1406, analysis, 1370, 0, 0, 0
1, 5, 2, 6, 1239, analysis, 1233, 0, 0, 0
2, 5, 1, 5, 2858, analysis, 2835, 0, 0, 0
1, 5, 1, 6, 2903, analysis, 2896, 0, 0, 0
2, 5, 1, 5, 3469, analysis, 3442, 0, 0, 0
1, 5, 3, 6, 660, analysis, 652, 0, 0, 0
2, 5, 2, 4, 714, analysis, 706, 0, 0, 0
1, 5, 1, 6, 1270, analysis, 1267, 0, 0, 0
2, 5, 1, 5, 1334, analysis, 1328, 0, 0, 0
1, 5, 2, 23, 624, analysis, 618, 0, 0, 0
2, 5, 2, 22, 714, analysis, 682, 0, 0, 0
1, 5, 1, 23, 1235, analysis, 1232, 0, 0, 0
2, 5, 1, 22, 1327, analysis, 1295, 0, 0, 0
1, 5, 2, 5, 619, analysis, 614, 0, 0, 0
2, 5, 1, 4, 673, analysis, 669, 0, 0, 0
1, 5, 2, 2, 1229, analysis, 1225, 0, 0, 0
2, 5, 1, 1, 1283, analysis, 1278, 0, 0, 0
1, 5, 2, 4, 621, analysis, 616, 0, 0, 0
2, 5, 1, 3, 731, analysis, 694, 0, 0, 0
1, 5, 1, 3, 1231, analysis, 1228, 0, 0, 0
2, 5, 1, 2, 1375, analysis, 1338, 0, 0, 0
1, 5, 2, 30, 623, analysis, 618, 0, 0, 0
2, 5, 1, 31, 733, analysis, 702, 0, 0, 0
1, 5, 1, 31, 1232, analysis, 1229, 0, 0, 0
2, 5, 1, 30, 1349, analysis, 1318, 0, 0, 0
1, 5, 2, 39, 622, analysis, 616, 0, 0, 0
2, 5, 1, 39, 737, analysis, 706, 0, 0, 0
1, 5, 1, 39, 1231, analysis, 1227, 0, 0, 0
2, 5, 1, 38, 1383, analysis, 1351, 0, 0, 0
1, 5, 1, 42, 620, analysis, 614, 0, 0, 0
2, 5, 1, 43, 740, analysis, 720, 0, 0, 0
1, 5, 1, 42, 1294, analysis, 1291, 0, 0, 0
2, 5, 1, 41, 1351, analysis, 1331, 0, 0, 0
2, 5, 1, 27, 627, analysis, 621, 0, 0, 0
1, 5, 2, 28, 738, analysis, 704, 0, 0, 0
2, 5, 1, 27, 1329, analysis, 1324, 0, 0, 0
