3, 4, 16, 5, 6, 663, analysis, 653, 0, 0, 0
3, 4, 7, 7, 1, 1280, analysis, 1268, 0, 0, 0
3, 4, 306, 5, 2, 1234, analysis, 1227, 0, 0, 0
3, 4, 358, 5, 3, 1703, analysis, 1698, 0, 0, 0
3, 4, 358, 3, 2, 2326, analysis, 2318, 0, 0, 0
3, 4, 358, 3, 3, 2953, analysis, 2943, 0, 0, 0
3, 4, 356, 3, 2, 3580, analysis, 3564, 0, 0, 0
3, 4, 354, 5, 3, 4204, analysis, 4181, 0, 0, 0
3, 4, 352, 3, 2, 4853, analysis, 4827, 0, 0, 0
3, 4, 352, 4, 2, 5475, analysis, 5446, 0, 0, 0
3, 4, 349, 4, 3, 6092, analysis, 6061, 0, 0, 0
3, 4, 352, 3, 2, 6710, analysis, 6677, 0, 0, 0
3, 4, 352, 3, 3, 7285, analysis, 7251, 0, 0, 0
3, 4, 352, 4, 2, 7935, analysis, 7899, 0, 0, 0
3, 4, 350, 4, 3, 8585, analysis, 8547, 0, 0, 0
3, 4, 348, 3, 3, 9234, analysis, 9194, 0, 0, 0
3, 4, 348, 3, 3, 9891, analysis, 9849, 0, 0, 0
3, 4, 344, 4, 3, 10548, analysis, 10503, 0, 0, 0
3, 4, 342, 5, 2, 11202, analysis, 11154, 0, 0, 0
3, 4, 343, 1, 1, 11827, analysis, 11777, 0, 0, 0
3, 4, 340, 6, 3, 12475, analysis, 12423, 0, 0, 0
3, 4, 335, 6, 3, 13102, analysis, 13047, 0, 0, 0
3, 4, 333, 4, 4, 13759, analysis, 13701, 0, 0, 0
3, 4, 330, 3, 3, 14410, analysis, 14349, 0, 0, 0
3, 4, 329, 3, 3, 15059, analysis, 14996, 0, 0, 0
3, 4, 327, 3, 2, 15683, analysis, 15617, 0, 0, 0
3, 4, 325, 4, 3, 16401, analysis, 16332, 0, 0, 0
3, 4, 322, 4, 2, 17080, analysis, 17009, 0, 0, 0
3, 4, 321, 3, 3, 17704, analysis, 17630, 0, 0, 0
3, 4, 318, 3, 3, 18326, analysis, 18250, 0, 0, 0
3, 4, 317, 4, 3, 19008, analysis, 18930, 0, 0, 0
3, 4, 320, 1, 0, 19647, analysis, 19566, 0, 0, 0
3, 4, 315, 6, 2, 20261, analysis, 20177, 0, 0, 0
3, 4, 313, 5, 3, 20879, analysis, 20793, 0, 0, 0
3, 4, 310, 4, 2, 21499, analysis, 21411, 0, 0, 0
3, 4, 309, 3, 3, 22151, analysis, 22061, 0, 0, 0
3, 4, 306, 3, 3, 22769, analysis, 22676, 0, 0, 0
3, 4, 299, 10, 2, 23432, analysis, 23331, 0, 0, 0
3, 4, 298, 4, 2, 24085, analysis, 23982, 0, 0, 0
3, 4, 296, 3, 2, 24731, analysis, 24626, 0, 0, 0
3, 4, 296, 4, 2, 25385, analysis, 25277, 0, 0, 0
3, 4, 293, 3, 3, 26041, analysis, 25930, 0, 0, 0
3, 4, 292, 4, 2, 26694, analysis, 26580, 0, 0, 0
3, 4, 287, 6, 2, 27341, analysis, 27225, 0, 0, 0
3, 4, 287, 3, 3, 27998, analysis, 27880, 0, 0, 0
3, 4, 284, 3, 3, 28654, analysis, 28534, 0, 0, 0
3, 4, 284, 3, 2, 29305, analysis, 29183, 0, 0, 0
3, 4, 281, 5, 3, 29955, analysis, 29830, 0, 0, 0
3, 4, 278, 3, 3, 30610, analysis, 30482, 0, 0, 0
3, 4, 277, 4, 2, 31262, analysis, 31132, 0, 0, 0
3, 4, 275, 3, 3, 31911, analysis, 31778, 0, 0, 0
3, 4, 274, 3, 3, 32563, analysis, 32428, 0, 0, 0
3, 4, 271, 4, 2, 33182, analysis, 33045, 0, 0, 0
3, 4, 272, 3, 2, 33833, analysis, 33694, 0, 0, 0
3, 4, 270, 4, 3, 34457, analysis, 34314, 0, 0, 0
3, 4, 269, 4, 2, 35087, analysis, 34941, 0, 0, 0
3, 4, 267, 3, 3, 35886, analysis, 35737, 0, 0, 0
3, 4, 265, 4, 3, 36511, analysis, 36359, 0, 0, 0
3, 4, 263, 3, 3, 37134, analysis, 36979, 0, 0, 0
3, 4, 264, 3, 2, 37756, analysis, 37599, 0, 0, 0
3, 4, 261, 3, 3, 38376, analysis, 38216, 0, 0, 0
3, 4, 260, 4, 3, 38990, analysis, 38828, 0, 0, 0
3, 4, 258, 3, 3, 39609, analysis, 39445, 0, 0, 0
3, 4, 256, 4, 2, 40227, analysis, 40062, 0, 0, 0
3, 4, 256, 4, 2, 40848, analysis, 40682, 0, 0, 0
3, 4, 253, 3, 3, 41499, analysis, 41331, 0, 0, 0
3, 4, 253, 3, 3, 42167, analysis, 41997, 0, 0, 0
3, 4, 249, 3, 3, 42819, analysis, 42647, 0, 0, 0
3, 4, 246, 6, 3, 43441, analysis, 43266, 0, 0, 0
3, 4, 244, 3, 4, 44087, analysis, 43910, 0, 0, 0
3, 4, 245, 3, 1, 44703, analysis, 44523, 0, 0, 0
3, 4, 244, 3, 5, 45344, analysis, 45162, 0, 0, 0
3, 4, 248, 4, 1, 45997, analysis, 45813, 0, 0, 0
3, 4, 245, 4, 4, 46646, analysis, 46460, 0, 0, 0
3, 4, 243, 4, 3, 47270, analysis, 47082, 0, 0, 0
3, 4, 238, 6, 5, 47921, analysis, 47731, 0, 0, 0
3, 4, 235, 5, 0, 48550, analysis, 48358, 0, 0, 0
3, 4, 227, 10, 8, 49298, analysis, 49104, 0, 0, 0
3, 4, 220, 8, 2, 49963, analysis, 49767, 0, 0, 0
3, 4, 215, 8, 3, 50616, analysis, 50418, 0, 0, 0
3, 4, 213, 4, 3, 51240, analysis, 51039, 0, 0, 0
3, 4, 207, 8, 2, 51859, analysis, 51657, 0, 0, 0
3, 4, 201, 7, 3, 52479, analysis, 52276, 0, 0, 0
3, 4, 202, 4, 3, 53098, analysis, 52894, 0, 0, 0
3, 4, 198, 5, 2, 53742, analysis, 53537, 0, 0, 0
3, 4, 198, 4, 3, 54415, analysis, 54187, 0, 0, 0
3, 4, 195, 4, 3, 55066, analysis, 54836, 0, 0, 0
3, 4, 193, 4, 3, 55709, analysis, 55477, 0, 0, 0
3, 4, 192, 3, 3, 56363, analysis, 56129, 0, 0, 0
3, 4, 188, 5, 3, 57018, analysis, 56782, 0, 0, 0
3, 4, 183, 8, 2, 57672, analysis, 57434, 0, 0, 0
3, 4, 180, 4, 3, 58329, analysis, 58089, 0, 0, 0
3, 4, 175, 7, 3, 58984, analysis, 58742, 0, 0, 0
3, 4, 172, 4, 3, 59607, analysis, 59363, 0, 0, 0
3, 4, 172, 3, 3, 60259, analysis, 60014, 0, 0, 0
3, 4, 173, 3, 3, 60911, analysis, 60664, 0, 0, 0
3, 4, 170, 4, 3, 61534, analysis, 61285, 0, 0, 0
3, 4, 168, 4, 3, 62179, analysis, 61928, 0, 0, 0
3, 4, 168, 5, 3, 62801, analysis, 62549, 0, 0, 0
3, 4, 162, 8, 3, 63452, analysis, 63194, 0, 0, 0
3, 4, 13, 1, 8, 64379, analysis, 64117, 0, 0, 0
3, 4, 75, 2, 2, 64918, analysis, 64652, 0, 0, 0
3, 4, 134, 4, 3, 65427, analysis, 65159, 0, 0, 0
3, 4, 129, 8, 3, 66046, analysis, 65776, 0, 0, 0
3, 4, 160, 4, 3, 66565, analysis, 66292, 0, 0, 0
3, 4, 161, 3, 3, 67184, analysis, 66908, 0, 0, 0
3, 4, 72, 5, 3, 68011, analysis, 67733, 0, 0, 0
3, 4, 128, 5, 3, 68571, analysis, 68290, 0, 0, 0
3, 4, 158, 7, 3, 69130, analysis, 68846, 0, 0, 0
3, 4, 156, 4, 2, 69786, analysis, 69499, 0, 0, 0
3, 4, 126, 5, 3, 70524, analysis, 70234, 0, 0, 0
3, 4, 156, 4, 3, 71087, analysis, 70794, 0, 0, 0
3, 4, 155, 4, 3, 71740, analysis, 71444, 0, 0, 0
3, 4, 20, 1, 8, 72608, analysis, 72309, 0, 0, 0
3, 4, 70, 5, 3, 73191, analysis, 72888, 0, 0, 0
3, 4, 124, 4, 3, 73723, analysis, 73417, 0, 0, 0
3, 4, 151, 4, 3, 74294, analysis, 73985, 0, 0, 0
3, 4, 148, 4, 3, 74942, analysis, 74630, 0, 0, 0
3, 4, 107, 16, 4, 75674, analysis, 75359, 0, 0, 0
3, 4, 146, 7, 3, 76236, analysis, 75918, 0, 0, 0
3, 4, 137, 10, 3, 76892, analysis, 76571, 0, 0, 0
3, 4, 65, 7, 3, 77692, analysis, 77369, 0, 0, 0
3, 4, 89, 11, 2, 78287, analysis, 77961, 0, 0, 0
3, 4, 137, 4, 3, 78844, analysis, 78515, 0, 0, 0
3, 4, 136, 4, 3, 79467, analysis, 79135, 0, 0, 0
3, 4, 80, 8, 3, 80197, analysis, 79861, 0, 0, 0
3, 4, 139, 4, 3, 80712, analysis, 80373, 0, 0, 0
3, 4, 135, 6, 3, 81331, analysis, 80990, 0, 0, 0
3, 4, 7, 1, 3, 19273, analysis, 19182, 0, 0, 0
3, 4, 5, 2, 3, 19926, analysis, 19833, 0, 0, 0
3, 4, 4, 2, 3, 20543, analysis, 20448, 0, 0, 0
3, 4, 4, 1, 3, 21160, analysis, 21063, 0, 0, 0
3, 4, 6, 1, 0, 21775, analysis, 21676, 0, 0, 0
3, 4, 7, 1, 2, 22479, analysis, 22378, 0, 0, 0
3, 4, 6, 1, 2, 23129, analysis, 23025, 0, 0, 0
3, 4, 6, 1, 3, 23781, analysis, 23674, 0, 0, 0
3, 4, 5, 1, 3, 24433, analysis, 24324, 0, 0, 0
3, 4, 7, 1, 0, 25084, analysis, 24972, 0, 0, 0
