0, 2, 4, 48, 3, 12958, analysis, 611, 0, 12303, 0
0, 2, 49, 4, 8, 13571, analysis, 1229, 0, 12293, 0
0, 2, 50, 4, 3, 14197, analysis, 1854, 0, 12293, 0
0, 2, 47, 4, 5, 14812, analysis, 2474, 0, 12287, 0
0, 2, 50, 4, 9, 15420, analysis, 3089, 0, 12277, 0
0, 2, 52, 4, 3, 16038, analysis, 3706, 0, 12277, 0
0, 2, 53, 4, 4, 16654, analysis, 4326, 0, 12272, 0
0, 2, 53, 5, 8, 17256, analysis, 4936, 0, 12262, 0
0, 2, 56, 4, 3, 17865, analysis, 5545, 0, 12262, 0
0, 2, 56, 4, 5, 18471, analysis, 6156, 0, 12256, 0
0, 2, 56, 4, 2, 19080, analysis, 6767, 0, 12253, 0
0, 2, 57, 4, 3, 19686, analysis, 7378, 0, 12247, 0
0, 2, 6, 2, 5, 13178, analysis, 644, 0, 12490, 0
0, 2, 5, 1, 2, 13826, analysis, 1290, 0, 12490, 0
0, 2, 5, 2, 1, 14471, analysis, 1935, 0, 12489, 0
0, 2, 11, 1, 1, 15113, analysis, 2581, 0, 12484, 0
0, 2, 8, 1, 4, 15766, analysis, 3232, 0, 12484, 0
0, 2, 11, 1, 5, 16407, analysis, 3877, 0, 12479, 0
0, 2, 13, 1, 1, 17055, analysis, 4523, 0, 12479, 0
0, 2, 13, 1, 5, 17697, analysis, 5168, 0, 12474, 0
0, 2, 17, 1, 2, 18341, analysis, 5812, 0, 12472, 0
0, 2, 16, 1, 1, 18982, analysis, 6450, 0, 12474, 0
0, 2, 21, 1, 1, 19622, analysis, 7095, 0, 12467, 0
0, 2, 17, 2, 4, 20267, analysis, 7739, 0, 12467, 0
0, 2, 7, 1, 5, 13229, analysis, 644, 0, 12541, 0
0, 2, 5, 1, 2, 13874, analysis, 1289, 0, 12540, 0
0, 2, 3, 2, 2, 14520, analysis, 1932, 0, 12541, 0
0, 2, 5, 2, 5, 15162, analysis, 2579, 0, 12535, 0
0, 2, 10, 1, 1, 15773, analysis, 3189, 0, 12535, 0
0, 2, 10, 1, 4, 16379, analysis, 3799, 0, 12531, 0
0, 2, 14, 1, 1, 16994, analysis, 4414, 0, 12530, 0
0, 2, 14, 1, 5, 17636, analysis, 5060, 0, 12525, 0
0, 2, 16, 1, 2, 18558, analysis, 5980, 0, 12525, 0
0, 2, 13, 1, 2, 19174, analysis, 6595, 0, 12524, 0
0, 2, 14, 1, 3, 19785, analysis, 7207, 0, 12521, 0
