0, 5, 4, 30, 1162, analysis, 678, 0, 476, 0
1, 5, 29, 1, 1183, analysis, 643, 0, 539, 0
2, 5, 6, 3, 1237, analysis, 651, 0, 584, 0
0, 5, 4, 3, 1795, analysis, 643, 0, 1139, 0
1, 5, 4, 3, 1848, analysis, 682, 0, 1163, 0
2, 5, 5, 3, 1903, analysis, 680, 0, 1219, 0
0, 5, 3, 3, 2401, analysis, 620, 0, 1766, 0
1, 5, 4, 2, 2472, analysis, 637, 0, 1830, 0
2, 5, 3, 3, 2504, analysis, 614, 0, 1885, 0
0, 5, 5, 3, 3031, analysis, 644, 0, 2370, 0
1, 5, 3, 3, 3101, analysis, 645, 0, 2450, 0
2, 5, 3, 3, 3119, analysis, 631, 0, 2482, 0
0, 5, 22, 7, 634, analysis, 623, 0, 0, 0
1, 5, 1, 6, 703, analysis, 660, 0, 0, 0
2, 5, 1, 9, 757, analysis, 723, 0, 0, 0
0, 5, 2, 9, 1242, analysis, 614, 0, 623, 0
1, 5, 1, 9, 1345, analysis, 649, 0, 660, 0
2, 5, 1, 9, 1364, analysis, 610, 0, 723, 0
0, 5, 1, 9, 1883, analysis, 643, 0, 1235, 0
1, 5, 2, 6, 1982, analysis, 638, 0, 1309, 0
2, 5, 1, 4, 2014, analysis, 650, 0, 1333, 0
0, 5, 1, 3, 2495, analysis, 610, 0, 1878, 0
1, 5, 2, 1, 2628, analysis, 645, 0, 1947, 0
2, 5, 2, 5, 2643, analysis, 634, 0, 1983, 0
0, 5, 4, 7, 632, analysis, 623, 0, 0, 0
1, 5, 2, 7, 682, analysis, 675, 0, 0, 0
2, 5, 3, 8, 740, analysis, 732, 0, 0, 0
0, 5, 1, 10, 1238, analysis, 614, 0, 620, 0
1, 5, 2, 9, 1297, analysis, 621, 0, 674, 0
2, 5, 1, 7, 1351, analysis, 614, 0, 732, 0
0, 5, 2, 4, 1859, analysis, 620, 0, 1233, 0
1, 5, 2, 2, 1914, analysis, 616, 0, 1295, 0
2, 5, 1, 2, 1967, analysis, 616, 0, 1346, 0
0, 5, 3, 1, 2473, analysis, 615, 0, 1850, 0
1, 5, 1, 4, 2551, analysis, 643, 0, 1904, 0
2, 5, 1, 1, 2575, analysis, 614, 0, 1958, 0
2, 5, 1, 6, 661, analysis, 655, 0, 0, 0
0, 5, 3, 6, 750, analysis, 716, 0, 0, 0
1, 5, 1, 5, 800, analysis, 756, 0, 0, 0
2, 5, 1, 4, 1278, analysis, 617, 0, 655, 0
0, 5, 1, 6, 1396, analysis, 652, 0, 716, 0
1, 5, 1, 5, 1481, analysis, 684, 0, 756, 0
2, 5, 1, 1, 1897, analysis, 619, 0, 1272, 0
0, 5, 1, 4, 2009, analysis, 612, 0, 1368, 0
1, 5, 1, 2, 2119, analysis, 637, 0, 1440, 0
2, 5, 1, 0, 2502, analysis, 610, 0, 1888, 0
0, 5, 1, 2, 2652, analysis, 644, 0, 1980, 0
1, 5, 1, 4, 2763, analysis, 649, 0, 2077, 0
2, 5, 4, 3, 654, analysis, 638, 0, 14, 0
0, 5, 13, 3, 755, analysis, 641, 0, 112, 0
1, 5, 3, 3, 811, analysis, 644, 0, 165, 0
2, 5, 6, 3, 1274, analysis, 636, 0, 637, 0
0, 5, 3, 3, 1396, analysis, 652, 0, 740, 0
1, 5, 4, 3, 1448, analysis, 650, 0, 795, 0
2, 5, 4, 2, 1881, analysis, 622, 0, 1257, 0
0, 5, 5, 3, 2022, analysis, 644, 0, 1372, 0
1, 5, 4, 2, 2075, analysis, 644, 0, 1426, 0
2, 5, 4, 2, 2492, analysis, 622, 0, 1865, 0
0, 5, 3, 3, 2693, analysis, 683, 0, 2002, 0
1, 5, 3, 2, 2689, analysis, 626, 0, 2056, 0
2, 5, 1, 6, 651, analysis, 647, 0, 0, 0
0, 5, 3, 6, 744, analysis, 710, 0, 0, 0
1, 5, 2, 6, 825, analysis, 780, 0, 0, 0
2, 5, 2, 2, 1265, analysis, 615, 0, 647, 0
0, 5, 1, 6, 1384, analysis, 646, 0, 710, 0
1, 5, 1, 4, 1468, analysis, 645, 0, 780, 0
2, 5, 1, 1, 1871, analysis, 610, 0, 1258, 0
0, 5, 1, 2, 2030, analysis, 645, 0, 1356, 0
1, 5, 2, 5, 2104, analysis, 641, 0, 1425, 0
2, 5, 1, 4, 2500, analysis, 636, 0, 1860, 0
0, 5, 1, 3, 2668, analysis, 645, 0, 2001, 0
1, 5, 1, 1, 2748, analysis, 646, 0, 2066, 0
0, 5, 3, 42, 694, analysis, 658, 0, 0, 0
1, 5, 1, 41, 768, analysis, 715, 0, 0, 0
2, 5, 1, 41, 864, analysis, 812, 0, 0, 0
0, 5, 1, 43, 1337, analysis, 648, 0, 658, 0
1, 5, 1, 42, 1379, analysis, 615, 0, 715, 0
2, 5, 2, 40, 1503, analysis, 641, 0, 812, 0
0, 5, 1, 39, 1956, analysis, 618, 0, 1306, 0
1, 5, 0, 39, 2047, analysis, 667, 0, 1330, 0
2, 5, 1, 37, 2121, analysis, 616, 0, 1453, 0
1, 5, 1, 36, 2675, analysis, 628, 0, 1997, 0
2, 5, 1, 35, 2740, analysis, 619, 0, 2069, 0
0, 5, 1, 37, 2786, analysis, 830, 0, 1924, 0
0, 5, 3, 32, 689, analysis, 654, 0, 0, 0
1, 5, 2, 30, 773, analysis, 721, 0, 0, 0
2, 5, 1, 31, 854, analysis, 804, 0, 0, 0
0, 5, 1, 31, 1299, analysis, 615, 0, 654, 0
1, 5, 1, 30, 1386, analysis, 615, 0, 721, 0
2, 5, 1, 30, 1497, analysis, 644, 0, 804, 0
0, 5, 1, 29, 1936, analysis, 636, 0, 1269, 0
1, 5, 1, 28, 2030, analysis, 643, 0, 1336, 0
2, 5, 1, 27, 2147, analysis, 648, 0, 1448, 0
0, 5, 1, 26, 2581, analysis, 644, 0, 1905, 0
