2, 2, 3, 39, 742, analysis, 695, 0, 0, 0
2, 2, 1, 26, 645, analysis, 612, 0, 0, 0
2, 2, 1, 26, 615, analysis, 610, 0, 0, 0
2, 2, 1, 26, 642, analysis, 611, 0, 0, 0
2, 2, 1, 29, 649, analysis, 616, 0, 0, 0
2, 2, 1, 26, 645, analysis, 613, 0, 0, 0
2, 2, 1, 26, 644, analysis, 612, 0, 0, 0
2, 2, 1, 26, 644, analysis, 612, 0, 0, 0
2, 2, 1, 26, 644, analysis, 612, 0, 0, 0
2, 2, 1, 26, 647, analysis, 612, 0, 0, 0
2, 2, 1, 26, 644, analysis, 611, 0, 0, 0
2, 2, 1, 28, 672, analysis, 642, 0, 0, 0
2, 2, 1, 26, 671, analysis, 638, 0, 0, 0
2, 2, 1, 34, 671, analysis, 638, 0, 0, 0
2, 2, 1, 31, 676, analysis, 643, 0, 0, 0
2, 2, 1, 34, 677, analysis, 645, 0, 0, 0
2, 2, 1, 4, 683, analysis, 650, 0, 0, 0
2, 2, 1, 31, 682, analysis, 645, 0, 0, 0
2, 2, 1, 26, 680, analysis, 645, 0, 0, 0
2, 2, 1, 30, 650, analysis, 618, 0, 0, 0
2, 2, 1, 23, 671, analysis, 639, 0, 0, 0
2, 2, 21, 25, 669, analysis, 640, 0, 0, 0
2, 2, 1, 63, 670, analysis, 639, 0, 0, 0
2, 2, 1, 18, 764, analysis, 714, 0, 0, 0
2, 2, 1, 19, 746, analysis, 706, 0, 0, 0
2, 2, 14, 3, 775, analysis, 721, 0, 0, 0
2, 2, 1, 21, 671, analysis, 639, 0, 0, 0
2, 2, 1, 23, 650, analysis, 618, 0, 0, 0
2, 2, 1, 21, 650, analysis, 615, 0, 0, 0
2, 2, 1, 22, 693, analysis, 644, 0, 0, 0
2, 2, 14, 25, 689, analysis, 638, 0, 0, 0
2, 2, 2, 22, 749, analysis, 699, 0, 0, 0
2, 2, 1, 4, 743, analysis, 694, 0, 0, 0
2, 2, 1, 5, 747, analysis, 710, 0, 0, 0
2, 2, 0, 27, 675, analysis, 638, 0, 0, 0
2, 2, 1, 23, 674, analysis, 637, 0, 0, 0
2, 2, 1, 22, 677, analysis, 639, 0, 0, 0
2, 2, 1, 21, 682, analysis, 644, 0, 0, 0
2, 2, 1, 22, 704, analysis, 668, 0, 0, 0
2, 2, 1, 23, 672, analysis, 637, 0, 0, 0
2, 2, 1, 22, 677, analysis, 641, 0, 0, 0
2, 2, 1, 23, 673, analysis, 637, 0, 0, 0
2, 2, 1, 21, 650, analysis, 619, 0, 0, 0
2, 2, 2, 20, 675, analysis, 639, 0, 0, 0
2, 2, 1, 21, 637, analysis, 614, 0, 0, 0
2, 2, 0, 22, 674, analysis, 639, 0, 0, 0
2, 2, 1, 21, 663, analysis, 614, 0, 0, 0
2, 2, 1, 5, 664, analysis, 638, 0, 0, 0
2, 2, 1, 21, 673, analysis, 637, 0, 0, 0
2, 2, 1, 21, 649, analysis, 627, 0, 0, 0
